0.15,-0.212132,0.15;0.117854,-0.249441,0.117854;0.153984,-0.249441,0.0637822|0.5|0|0
0.153984,-0.249441,0.0637822;0.195984,-0.212132,0.0811794;0.15,-0.212132,0.15|1|0|0
0.176381,-0.166671,0.176381;0.15,-0.212132,0.15;0.195984,-0.212132,0.0811794|0.5|0|0
0.195984,-0.212132,0.0811794;0.230453,-0.166671,0.0954569;0.176381,-0.166671,0.176381|1|0|0
0.195984,-0.114805,0.195984;0.176381,-0.166671,0.176381;0.230453,-0.166671,0.0954569|0.5|0|0
0.230453,-0.166671,0.0954569;0.256066,-0.114805,0.106066;0.195984,-0.114805,0.195984|1|0|0
0.208056,-0.0585271,0.208056;0.195984,-0.114805,0.195984;0.256066,-0.114805,0.106066|0.5|0|0
0.256066,-0.114805,0.106066;0.271838,-0.0585271,0.112599;0.208056,-0.0585271,0.208056|1|0|0
0.212132,-8.9407e-009,0.212132;0.208056,-0.0585271,0.208056;0.271838,-0.0585271,0.112599|0.5|0|0
0.271838,-0.0585271,0.112599;0.277164,-8.9407e-009,0.114805;0.212132,-8.9407e-009,0.212132|1|0|0
0.208056,0.0585271,0.208056;0.212132,-8.9407e-009,0.212132;0.277164,-8.9407e-009,0.114805|0.5|0|0
0.277164,-8.9407e-009,0.114805;0.271838,0.0585271,0.112599;0.208056,0.0585271,0.208056|1|0|0
0.195984,0.114805,0.195984;0.208056,0.0585271,0.208056;0.271838,0.0585271,0.112599|0.5|0|0
0.271838,0.0585271,0.112599;0.256066,0.114805,0.106066;0.195984,0.114805,0.195984|1|0|0
0.176381,0.166671,0.176381;0.195984,0.114805,0.195984;0.256066,0.114805,0.106066|0.5|0|0
0.256066,0.114805,0.106066;0.230453,0.166671,0.0954569;0.176381,0.166671,0.176381|1|0|0
0.15,0.212132,0.15;0.176381,0.166671,0.176381;0.230453,0.166671,0.0954569|0.5|0|0
0.230453,0.166671,0.0954569;0.195984,0.212132,0.0811794;0.15,0.212132,0.15|1|0|0
0.117854,0.249441,0.117854;0.15,0.212132,0.15;0.195984,0.212132,0.0811794|0.5|0|0
0.195984,0.212132,0.0811794;0.153984,0.249441,0.0637823;0.117854,0.249441,0.117854|1|0|0
0.0811794,0.277164,0.0811794;0.117854,0.249441,0.117854;0.153984,0.249441,0.0637823|0.5|0|0
0.153984,0.249441,0.0637823;0.106066,0.277164,0.043934;0.0811794,0.277164,0.0811794|1|0|0
0.0413849,0.294236,0.0413849;0.0811794,0.277164,0.0811794;0.106066,0.277164,0.043934|0.5|0|0
0.106066,0.277164,0.043934;0.054072,0.294236,0.0223974;0.0413849,0.294236,0.0413849|1|0|0
1.60155e-008,0.3,1.60155e-008;0.0413849,0.294236,0.0413849;0.054072,0.294236,0.0223974|0.5|0|0
0.054072,0.294236,0.0223974;2.09253e-008,0.3,8.66754e-009;1.60155e-008,0.3,1.60155e-008|1|0|0
-0.0413849,0.294236,-0.0413849;1.60155e-008,0.3,1.60155e-008;2.09253e-008,0.3,8.66754e-009|0.5|0|0
2.09253e-008,0.3,8.66754e-009;-0.054072,0.294236,-0.0223973;-0.0413849,0.294236,-0.0413849|1|0|0
0.054072,-0.294236,0.0223973;-1.21152e-008,-0.3,-5.01829e-009;-1.31134e-008,-0.3,5.73206e-016|0.5|0|0
-1.31134e-008,-0.3,5.73206e-016;0.0585271,-0.294236,-2.5583e-009;0.054072,-0.294236,0.0223973|1|0|0
0.106066,-0.277164,0.043934;0.054072,-0.294236,0.0223973;0.0585271,-0.294236,-2.5583e-009|0.5|0|0
0.0585271,-0.294236,-2.5583e-009;0.114805,-0.277164,-5.01829e-009;0.106066,-0.277164,0.043934|1|0|0
0.153984,-0.249441,0.0637822;0.106066,-0.277164,0.043934;0.114805,-0.277164,-5.01829e-009|0.5|0|0
0.114805,-0.277164,-5.01829e-009;0.166671,-0.249441,-7.28542e-009;0.153984,-0.249441,0.0637822|1|0|0
0.195984,-0.212132,0.0811794;0.153984,-0.249441,0.0637822;0.166671,-0.249441,-7.28542e-009|0.5|0|0
0.166671,-0.249441,-7.28542e-009;0.212132,-0.212132,-9.27259e-009;0.195984,-0.212132,0.0811794|1|0|0
0.230453,-0.166671,0.0954569;0.195984,-0.212132,0.0811794;0.212132,-0.212132,-9.27259e-009|0.5|0|0
0.212132,-0.212132,-9.27259e-009;0.249441,-0.166671,-1.09034e-008;0.230453,-0.166671,0.0954569|1|0|0
0.256066,-0.114805,0.106066;0.230453,-0.166671,0.0954569;0.249441,-0.166671,-1.09034e-008|0.5|0|0
0.249441,-0.166671,-1.09034e-008;0.277164,-0.114805,-1.21152e-008;0.256066,-0.114805,0.106066|1|0|0
0.271838,-0.0585271,0.112599;0.256066,-0.114805,0.106066;0.277164,-0.114805,-1.21152e-008|0.5|0|0
0.277164,-0.114805,-1.21152e-008;0.294236,-0.0585271,-1.28614e-008;0.271838,-0.0585271,0.112599|1|0|0
0.277164,-8.9407e-009,0.114805;0.271838,-0.0585271,0.112599;0.294236,-0.0585271,-1.28614e-008|0.5|0|0
0.294236,-0.0585271,-1.28614e-008;0.3,-8.9407e-009,-1.31134e-008;0.277164,-8.9407e-009,0.114805|1|0|0
0.271838,0.0585271,0.112599;0.277164,-8.9407e-009,0.114805;0.3,-8.9407e-009,-1.31134e-008|0.5|0|0
0.3,-8.9407e-009,-1.31134e-008;0.294236,0.0585271,-1.28614e-008;0.271838,0.0585271,0.112599|1|0|0
0.256066,0.114805,0.106066;0.271838,0.0585271,0.112599;0.294236,0.0585271,-1.28614e-008|0.5|0|0
0.294236,0.0585271,-1.28614e-008;0.277164,0.114805,-1.21152e-008;0.256066,0.114805,0.106066|1|0|0
0.230453,0.166671,0.0954569;0.256066,0.114805,0.106066;0.277164,0.114805,-1.21152e-008|0.5|0|0
0.277164,0.114805,-1.21152e-008;0.249441,0.166671,-1.09034e-008;0.230453,0.166671,0.0954569|1|0|0
0.195984,0.212132,0.0811794;0.230453,0.166671,0.0954569;0.249441,0.166671,-1.09034e-008|0.5|0|0
0.249441,0.166671,-1.09034e-008;0.212132,0.212132,-9.27259e-009;0.195984,0.212132,0.0811794|1|0|0
0.153984,0.249441,0.0637823;0.195984,0.212132,0.0811794;0.212132,0.212132,-9.27259e-009|0.5|0|0
0.212132,0.212132,-9.27259e-009;0.166671,0.249441,-7.28542e-009;0.153984,0.249441,0.0637823|1|0|0
0.106066,0.277164,0.043934;0.153984,0.249441,0.0637823;0.166671,0.249441,-7.28542e-009|0.5|0|0
0.166671,0.249441,-7.28542e-009;0.114805,0.277164,-5.01829e-009;0.106066,0.277164,0.043934|1|0|0
0.054072,0.294236,0.0223974;0.106066,0.277164,0.043934;0.114805,0.277164,-5.01829e-009|0.5|0|0
0.114805,0.277164,-5.01829e-009;0.0585271,0.294236,-2.5583e-009;0.054072,0.294236,0.0223974|1|0|0
2.09253e-008,0.3,8.66754e-009;0.054072,0.294236,0.0223974;0.0585271,0.294236,-2.5583e-009|0.5|0|0
0.0585271,0.294236,-2.5583e-009;2.26494e-008,0.3,-9.90036e-016;2.09253e-008,0.3,8.66754e-009|1|0|0
-0.054072,0.294236,-0.0223973;2.09253e-008,0.3,8.66754e-009;2.26494e-008,0.3,-9.90036e-016|0.5|0|0
2.26494e-008,0.3,-9.90036e-016;-0.0585271,0.294236,2.5583e-009;-0.054072,0.294236,-0.0223973|1|0|0
0.0585271,-0.294236,-2.5583e-009;-1.31134e-008,-0.3,5.73206e-016;-1.21152e-008,-0.3,5.01829e-009|0.5|0|0
-1.21152e-008,-0.3,5.01829e-009;0.054072,-0.294236,-0.0223973;0.0585271,-0.294236,-2.5583e-009|1|0|0
0.114805,-0.277164,-5.01829e-009;0.0585271,-0.294236,-2.5583e-009;0.054072,-0.294236,-0.0223973|0.5|0|0
0.054072,-0.294236,-0.0223973;0.106066,-0.277164,-0.043934;0.114805,-0.277164,-5.01829e-009|1|0|0
0.166671,-0.249441,-7.28542e-009;0.114805,-0.277164,-5.01829e-009;0.106066,-0.277164,-0.043934|0.5|0|0
0.106066,-0.277164,-0.043934;0.153984,-0.249441,-0.0637823;0.166671,-0.249441,-7.28542e-009|1|0|0
0.212132,-0.212132,-9.27259e-009;0.166671,-0.249441,-7.28542e-009;0.153984,-0.249441,-0.0637823|0.5|0|0
0.153984,-0.249441,-0.0637823;0.195984,-0.212132,-0.0811794;0.212132,-0.212132,-9.27259e-009|1|0|0
0.249441,-0.166671,-1.09034e-008;0.212132,-0.212132,-9.27259e-009;0.195984,-0.212132,-0.0811794|0.5|0|0
0.195984,-0.212132,-0.0811794;0.230453,-0.166671,-0.0954569;0.249441,-0.166671,-1.09034e-008|1|0|0
0.277164,-0.114805,-1.21152e-008;0.249441,-0.166671,-1.09034e-008;0.230453,-0.166671,-0.0954569|0.5|0|0
0.230453,-0.166671,-0.0954569;0.256066,-0.114805,-0.106066;0.277164,-0.114805,-1.21152e-008|1|0|0
0.294236,-0.0585271,-1.28614e-008;0.277164,-0.114805,-1.21152e-008;0.256066,-0.114805,-0.106066|0.5|0|0
0.256066,-0.114805,-0.106066;0.271838,-0.0585271,-0.112599;0.294236,-0.0585271,-1.28614e-008|1|0|0
0.3,-8.9407e-009,-1.31134e-008;0.294236,-0.0585271,-1.28614e-008;0.271838,-0.0585271,-0.112599|0.5|0|0
0.271838,-0.0585271,-0.112599;0.277164,-8.9407e-009,-0.114805;0.3,-8.9407e-009,-1.31134e-008|1|0|0
0.294236,0.0585271,-1.28614e-008;0.3,-8.9407e-009,-1.31134e-008;0.277164,-8.9407e-009,-0.114805|0.5|0|0
0.277164,-8.9407e-009,-0.114805;0.271838,0.0585271,-0.112599;0.294236,0.0585271,-1.28614e-008|1|0|0
0.277164,0.114805,-1.21152e-008;0.294236,0.0585271,-1.28614e-008;0.271838,0.0585271,-0.112599|0.5|0|0
0.271838,0.0585271,-0.112599;0.256066,0.114805,-0.106066;0.277164,0.114805,-1.21152e-008|1|0|0
0.249441,0.166671,-1.09034e-008;0.277164,0.114805,-1.21152e-008;0.256066,0.114805,-0.106066|0.5|0|0
0.256066,0.114805,-0.106066;0.230453,0.166671,-0.0954569;0.249441,0.166671,-1.09034e-008|1|0|0
0.212132,0.212132,-9.27259e-009;0.249441,0.166671,-1.09034e-008;0.230453,0.166671,-0.0954569|0.5|0|0
0.230453,0.166671,-0.0954569;0.195984,0.212132,-0.0811794;0.212132,0.212132,-9.27259e-009|1|0|0
0.166671,0.249441,-7.28542e-009;0.212132,0.212132,-9.27259e-009;0.195984,0.212132,-0.0811794|0.5|0|0
0.195984,0.212132,-0.0811794;0.153984,0.249441,-0.0637823;0.166671,0.249441,-7.28542e-009|1|0|0
0.114805,0.277164,-5.01829e-009;0.166671,0.249441,-7.28542e-009;0.153984,0.249441,-0.0637823|0.5|0|0
0.153984,0.249441,-0.0637823;0.106066,0.277164,-0.043934;0.114805,0.277164,-5.01829e-009|1|0|0
0.0585271,0.294236,-2.5583e-009;0.114805,0.277164,-5.01829e-009;0.106066,0.277164,-0.043934|0.5|0|0
0.106066,0.277164,-0.043934;0.054072,0.294236,-0.0223974;0.0585271,0.294236,-2.5583e-009|1|0|0
2.26494e-008,0.3,-9.90036e-016;0.0585271,0.294236,-2.5583e-009;0.054072,0.294236,-0.0223974|0.5|0|0
0.054072,0.294236,-0.0223974;2.09253e-008,0.3,-8.66754e-009;2.26494e-008,0.3,-9.90036e-016|1|0|0
-0.0585271,0.294236,2.5583e-009;2.26494e-008,0.3,-9.90036e-016;2.09253e-008,0.3,-8.66754e-009|0.5|0|0
2.09253e-008,0.3,-8.66754e-009;-0.054072,0.294236,0.0223973;-0.0585271,0.294236,2.5583e-009|1|0|0
0.054072,-0.294236,-0.0223973;-1.21152e-008,-0.3,5.01829e-009;-9.27259e-009,-0.3,9.27259e-009|0.5|0|0
-9.27259e-009,-0.3,9.27259e-009;0.0413849,-0.294236,-0.0413849;0.054072,-0.294236,-0.0223973|1|0|0
0.106066,-0.277164,-0.043934;0.054072,-0.294236,-0.0223973;0.0413849,-0.294236,-0.0413849|0.5|0|0
0.0413849,-0.294236,-0.0413849;0.0811794,-0.277164,-0.0811794;0.106066,-0.277164,-0.043934|1|0|0
0.153984,-0.249441,-0.0637823;0.106066,-0.277164,-0.043934;0.0811794,-0.277164,-0.0811794|0.5|0|0
0.0811794,-0.277164,-0.0811794;0.117854,-0.249441,-0.117854;0.153984,-0.249441,-0.0637823|1|0|0
0.195984,-0.212132,-0.0811794;0.153984,-0.249441,-0.0637823;0.117854,-0.249441,-0.117854|0.5|0|0
0.117854,-0.249441,-0.117854;0.15,-0.212132,-0.15;0.195984,-0.212132,-0.0811794|1|0|0
0.230453,-0.166671,-0.0954569;0.195984,-0.212132,-0.0811794;0.15,-0.212132,-0.15|0.5|0|0
0.15,-0.212132,-0.15;0.176381,-0.166671,-0.176381;0.230453,-0.166671,-0.0954569|1|0|0
0.256066,-0.114805,-0.106066;0.230453,-0.166671,-0.0954569;0.176381,-0.166671,-0.176381|0.5|0|0
0.176381,-0.166671,-0.176381;0.195984,-0.114805,-0.195984;0.256066,-0.114805,-0.106066|1|0|0
0.271838,-0.0585271,-0.112599;0.256066,-0.114805,-0.106066;0.195984,-0.114805,-0.195984|0.5|0|0
0.195984,-0.114805,-0.195984;0.208056,-0.0585271,-0.208056;0.271838,-0.0585271,-0.112599|1|0|0
0.277164,-8.9407e-009,-0.114805;0.271838,-0.0585271,-0.112599;0.208056,-0.0585271,-0.208056|0.5|0|0
0.208056,-0.0585271,-0.208056;0.212132,-8.9407e-009,-0.212132;0.277164,-8.9407e-009,-0.114805|1|0|0
0.271838,0.0585271,-0.112599;0.277164,-8.9407e-009,-0.114805;0.212132,-8.9407e-009,-0.212132|0.5|0|0
0.212132,-8.9407e-009,-0.212132;0.208056,0.0585271,-0.208056;0.271838,0.0585271,-0.112599|1|0|0
0.256066,0.114805,-0.106066;0.271838,0.0585271,-0.112599;0.208056,0.0585271,-0.208056|0.5|0|0
0.208056,0.0585271,-0.208056;0.195984,0.114805,-0.195984;0.256066,0.114805,-0.106066|1|0|0
0.230453,0.166671,-0.0954569;0.256066,0.114805,-0.106066;0.195984,0.114805,-0.195984|0.5|0|0
0.195984,0.114805,-0.195984;0.176381,0.166671,-0.176381;0.230453,0.166671,-0.0954569|1|0|0
0.195984,0.212132,-0.0811794;0.230453,0.166671,-0.0954569;0.176381,0.166671,-0.176381|0.5|0|0
0.176381,0.166671,-0.176381;0.15,0.212132,-0.15;0.195984,0.212132,-0.0811794|1|0|0
0.153984,0.249441,-0.0637823;0.195984,0.212132,-0.0811794;0.15,0.212132,-0.15|0.5|0|0
0.15,0.212132,-0.15;0.117854,0.249441,-0.117854;0.153984,0.249441,-0.0637823|1|0|0
0.106066,0.277164,-0.043934;0.153984,0.249441,-0.0637823;0.117854,0.249441,-0.117854|0.5|0|0
0.117854,0.249441,-0.117854;0.0811794,0.277164,-0.0811794;0.106066,0.277164,-0.043934|1|0|0
0.054072,0.294236,-0.0223974;0.106066,0.277164,-0.043934;0.0811794,0.277164,-0.0811794|0.5|0|0
0.0811794,0.277164,-0.0811794;0.0413849,0.294236,-0.0413849;0.054072,0.294236,-0.0223974|1|0|0
2.09253e-008,0.3,-8.66754e-009;0.054072,0.294236,-0.0223974;0.0413849,0.294236,-0.0413849|0.5|0|0
0.0413849,0.294236,-0.0413849;1.60155e-008,0.3,-1.60155e-008;2.09253e-008,0.3,-8.66754e-009|1|0|0
-0.054072,0.294236,0.0223973;2.09253e-008,0.3,-8.66754e-009;1.60155e-008,0.3,-1.60155e-008|0.5|0|0
1.60155e-008,0.3,-1.60155e-008;-0.0413849,0.294236,0.0413849;-0.054072,0.294236,0.0223973|1|0|0
0.0413849,-0.294236,-0.0413849;-9.27259e-009,-0.3,9.27259e-009;-5.01829e-009,-0.3,1.21152e-008|0.5|0|0
-5.01829e-009,-0.3,1.21152e-008;0.0223973,-0.294236,-0.054072;0.0413849,-0.294236,-0.0413849|1|0|0
0.0811794,-0.277164,-0.0811794;0.0413849,-0.294236,-0.0413849;0.0223973,-0.294236,-0.054072|0.5|0|0
0.0223973,-0.294236,-0.054072;0.043934,-0.277164,-0.106066;0.0811794,-0.277164,-0.0811794|1|0|0
0.117854,-0.249441,-0.117854;0.0811794,-0.277164,-0.0811794;0.043934,-0.277164,-0.106066|0.5|0|0
0.043934,-0.277164,-0.106066;0.0637823,-0.249441,-0.153984;0.117854,-0.249441,-0.117854|1|0|0
0.15,-0.212132,-0.15;0.117854,-0.249441,-0.117854;0.0637823,-0.249441,-0.153984|0.5|0|0
0.0637823,-0.249441,-0.153984;0.0811794,-0.212132,-0.195984;0.15,-0.212132,-0.15|1|0|0
0.176381,-0.166671,-0.176381;0.15,-0.212132,-0.15;0.0811794,-0.212132,-0.195984|0.5|0|0
0.0811794,-0.212132,-0.195984;0.0954569,-0.166671,-0.230453;0.176381,-0.166671,-0.176381|1|0|0
0.195984,-0.114805,-0.195984;0.176381,-0.166671,-0.176381;0.0954569,-0.166671,-0.230453|0.5|0|0
0.0954569,-0.166671,-0.230453;0.106066,-0.114805,-0.256066;0.195984,-0.114805,-0.195984|1|0|0
0.208056,-0.0585271,-0.208056;0.195984,-0.114805,-0.195984;0.106066,-0.114805,-0.256066|0.5|0|0
0.106066,-0.114805,-0.256066;0.112599,-0.0585271,-0.271838;0.208056,-0.0585271,-0.208056|1|0|0
0.212132,-8.9407e-009,-0.212132;0.208056,-0.0585271,-0.208056;0.112599,-0.0585271,-0.271838|0.5|0|0
0.112599,-0.0585271,-0.271838;0.114805,-8.9407e-009,-0.277164;0.212132,-8.9407e-009,-0.212132|1|0|0
0.208056,0.0585271,-0.208056;0.212132,-8.9407e-009,-0.212132;0.114805,-8.9407e-009,-0.277164|0.5|0|0
0.114805,-8.9407e-009,-0.277164;0.112599,0.0585271,-0.271838;0.208056,0.0585271,-0.208056|1|0|0
0.195984,0.114805,-0.195984;0.208056,0.0585271,-0.208056;0.112599,0.0585271,-0.271838|0.5|0|0
0.112599,0.0585271,-0.271838;0.106066,0.114805,-0.256066;0.195984,0.114805,-0.195984|1|0|0
0.176381,0.166671,-0.176381;0.195984,0.114805,-0.195984;0.106066,0.114805,-0.256066|0.5|0|0
0.106066,0.114805,-0.256066;0.0954569,0.166671,-0.230453;0.176381,0.166671,-0.176381|1|0|0
0.15,0.212132,-0.15;0.176381,0.166671,-0.176381;0.0954569,0.166671,-0.230453|0.5|0|0
0.0954569,0.166671,-0.230453;0.0811794,0.212132,-0.195984;0.15,0.212132,-0.15|1|0|0
0.117854,0.249441,-0.117854;0.15,0.212132,-0.15;0.0811794,0.212132,-0.195984|0.5|0|0
0.0811794,0.212132,-0.195984;0.0637823,0.249441,-0.153984;0.117854,0.249441,-0.117854|1|0|0
0.0811794,0.277164,-0.0811794;0.117854,0.249441,-0.117854;0.0637823,0.249441,-0.153984|0.5|0|0
0.0637823,0.249441,-0.153984;0.043934,0.277164,-0.106066;0.0811794,0.277164,-0.0811794|1|0|0
0.0413849,0.294236,-0.0413849;0.0811794,0.277164,-0.0811794;0.043934,0.277164,-0.106066|0.5|0|0
0.043934,0.277164,-0.106066;0.0223974,0.294236,-0.054072;0.0413849,0.294236,-0.0413849|1|0|0
1.60155e-008,0.3,-1.60155e-008;0.0413849,0.294236,-0.0413849;0.0223974,0.294236,-0.054072|0.5|0|0
0.0223974,0.294236,-0.054072;8.66754e-009,0.3,-2.09253e-008;1.60155e-008,0.3,-1.60155e-008|1|0|0
-0.0413849,0.294236,0.0413849;1.60155e-008,0.3,-1.60155e-008;8.66754e-009,0.3,-2.09253e-008|0.5|0|0
