2.4,-0.69444,1.33476;2.43544,-0.879195,1.198;2.4,-0.89088,1.21392|1|1|1
2.4,-0.831488,1.13299;2.4,-0.994,0.994;2.43544,-0.823129,1.1216|1|1|1
2.43544,-0.823129,1.1216;2.4,-0.994,0.994;2.43544,-0.984007,0.984007|1|1|1
2.43544,-0.823129,1.1216;2.43544,-0.984007,0.984007;2.463,-0.819847,1.11713|1|1|1
2.463,-0.819847,1.11713;2.43544,-0.984007,0.984007;2.463,-0.980084,0.980084|1|1|1
2.463,-0.819847,1.11713;2.463,-0.980084,0.980084;2.48269,-0.820931,1.11861|1|1|1
2.48269,-0.820931,1.11861;2.463,-0.980084,0.980084;2.48269,-0.98138,0.98138|1|1|1
2.48269,-0.820931,1.11861;2.48269,-0.98138,0.98138;2.4945,-0.825668,1.12506|1|1|1
2.4945,-0.825668,1.12506;2.48269,-0.98138,0.98138;2.4945,-0.987042,0.987042|1|1|1
2.4945,-0.825668,1.12506;2.4945,-0.987042,0.987042;2.49844,-0.833344,1.13552|1|1|1
2.49844,-0.833344,1.13552;2.4945,-0.987042,0.987042;2.49844,-0.996219,0.996219|1|1|1
2.49844,-0.833344,1.13552;2.49844,-0.996219,0.996219;2.4945,-0.843248,1.14902|1|1|1
2.4945,-0.843248,1.14902;2.49844,-0.996219,0.996219;2.4945,-1.00806,1.00806|1|1|1
2.4945,-0.843248,1.14902;2.4945,-1.00806,1.00806;2.48269,-0.854666,1.16457|1|1|1
2.48269,-0.854666,1.16457;2.4945,-1.00806,1.00806;2.48269,-1.02171,1.02171|1|1|1
2.48269,-0.854666,1.16457;2.48269,-1.02171,1.02171;2.463,-0.866886,1.18123|1|1|1
2.463,-0.866886,1.18123;2.48269,-1.02171,1.02171;2.463,-1.03632,1.03632|1|1|1
2.463,-0.866886,1.18123;2.463,-1.03632,1.03632;2.43544,-0.879195,1.198|1|1|1
2.43544,-0.879195,1.198;2.463,-1.03632,1.03632;2.43544,-1.05103,1.05103|1|1|1
2.43544,-0.879195,1.198;2.43544,-1.05103,1.05103;2.4,-0.89088,1.21392|1|1|1
2.4,-0.89088,1.21392;2.43544,-1.05103,1.05103;2.4,-1.065,1.065|1|1|1
2.4,-0.994,0.994;2.4,-1.13299,0.831488;2.43544,-0.984007,0.984007|1|1|1
2.43544,-0.984007,0.984007;2.4,-1.13299,0.831488;2.43544,-1.1216,0.823129|1|1|1
2.43544,-0.984007,0.984007;2.43544,-1.1216,0.823129;2.463,-0.980084,0.980084|1|1|1
2.463,-0.980084,0.980084;2.43544,-1.1216,0.823129;2.463,-1.11713,0.819847|1|1|1
2.463,-0.980084,0.980084;2.463,-1.11713,0.819847;2.48269,-0.98138,0.98138|1|1|1
2.48269,-0.98138,0.98138;2.463,-1.11713,0.819847;2.48269,-1.11861,0.820931|1|1|1
2.48269,-0.98138,0.98138;2.48269,-1.11861,0.820931;2.4945,-0.987042,0.987042|1|1|1
2.4945,-0.987042,0.987042;2.48269,-1.11861,0.820931;2.4945,-1.12506,0.825668|1|1|1
2.4945,-0.987042,0.987042;2.4945,-1.12506,0.825668;2.49844,-0.996219,0.996219|1|1|1
2.49844,-0.996219,0.996219;2.4945,-1.12506,0.825668;2.49844,-1.13552,0.833344|1|1|1
2.49844,-0.996219,0.996219;2.49844,-1.13552,0.833344;2.4945,-1.00806,1.00806|1|1|1
2.4945,-1.00806,1.00806;2.49844,-1.13552,0.833344;2.4945,-1.14902,0.843248|1|1|1
2.4945,-1.00806,1.00806;2.4945,-1.14902,0.843248;2.48269,-1.02171,1.02171|1|1|1
2.48269,-1.02171,1.02171;2.4945,-1.14902,0.843248;2.48269,-1.16457,0.854666|1|1|1
2.48269,-1.02171,1.02171;2.48269,-1.16457,0.854666;2.463,-1.03632,1.03632|1|1|1
2.463,-1.03632,1.03632;2.48269,-1.16457,0.854666;2.463,-1.18123,0.866886|1|1|1
2.463,-1.03632,1.03632;2.463,-1.18123,0.866886;2.43544,-1.05103,1.05103|1|1|1
2.43544,-1.05103,1.05103;2.463,-1.18123,0.866886;2.43544,-1.198,0.879195|1|1|1
2.43544,-1.05103,1.05103;2.43544,-1.198,0.879195;2.4,-1.065,1.065|1|1|1
2.4,-1.065,1.065;2.43544,-1.198,0.879195;2.4,-1.21392,0.89088|1|1|1
2.4,-1.13299,0.831488;2.4,-1.24578,0.648144;2.43544,-1.1216,0.823129|1|1|1
2.43544,-1.1216,0.823129;2.4,-1.24578,0.648144;2.43544,-1.23325,0.641628|1|1|1
2.43544,-1.1216,0.823129;2.43544,-1.23325,0.641628;2.463,-1.11713,0.819847|1|1|1
2.463,-1.11713,0.819847;2.43544,-1.23325,0.641628;2.463,-1.22834,0.63907|1|1|1
2.463,-1.11713,0.819847;2.463,-1.22834,0.63907;2.48269,-1.11861,0.820931|1|1|1
2.48269,-1.11861,0.820931;2.463,-1.22834,0.63907;2.48269,-1.22996,0.639915|1|1|1
2.48269,-1.11861,0.820931;2.48269,-1.22996,0.639915;2.4945,-1.12506,0.825668|1|1|1
2.4945,-1.12506,0.825668;2.48269,-1.22996,0.639915;2.4945,-1.23706,0.643607|1|1|1
2.4945,-1.12506,0.825668;2.4945,-1.23706,0.643607;2.49844,-1.13552,0.833344|1|1|1
2.49844,-1.13552,0.833344;2.4945,-1.23706,0.643607;2.49844,-1.24856,0.649591|1|1|1
2.49844,-1.13552,0.833344;2.49844,-1.24856,0.649591;2.4945,-1.14902,0.843248|1|1|1
2.4945,-1.14902,0.843248;2.49844,-1.24856,0.649591;2.4945,-1.26339,0.657311|1|1|1
2.4945,-1.14902,0.843248;2.4945,-1.26339,0.657311;2.48269,-1.16457,0.854666|1|1|1
2.48269,-1.16457,0.854666;2.4945,-1.26339,0.657311;2.48269,-1.2805,0.666211|1|1|1
2.48269,-1.16457,0.854666;2.48269,-1.2805,0.666211;2.463,-1.18123,0.866886|1|1|1
2.463,-1.18123,0.866886;2.48269,-1.2805,0.666211;2.463,-1.29881,0.675736|1|1|1
2.463,-1.18123,0.866886;2.463,-1.29881,0.675736;2.43544,-1.198,0.879195|1|1|1
2.43544,-1.198,0.879195;2.463,-1.29881,0.675736;2.43544,-1.31725,0.685331|1|1|1
2.43544,-1.198,0.879195;2.43544,-1.31725,0.685331;2.4,-1.21392,0.89088|1|1|1
2.4,-1.21392,0.89088;2.43544,-1.31725,0.685331;2.4,-1.33476,0.69444|1|1|1
2.4,-1.24578,0.648144;2.4,-1.32966,0.446656;2.43544,-1.23325,0.641628|1|1|1
2.43544,-1.23325,0.641628;2.4,-1.32966,0.446656;2.43544,-1.3163,0.442165|1|1|1
2.43544,-1.23325,0.641628;2.43544,-1.3163,0.442165;2.463,-1.22834,0.63907|1|1|1
2.463,-1.22834,0.63907;2.43544,-1.3163,0.442165;2.463,-1.31105,0.440403|1|1|1
2.463,-1.22834,0.63907;2.463,-1.31105,0.440403;2.48269,-1.22996,0.639915|1|1|1
2.48269,-1.22996,0.639915;2.463,-1.31105,0.440403;2.48269,-1.31278,0.440985|1|1|1
2.48269,-1.22996,0.639915;2.48269,-1.31278,0.440985;2.4945,-1.23706,0.643607|1|1|1
2.4945,-1.23706,0.643607;2.48269,-1.31278,0.440985;2.4945,-1.32036,0.443529|1|1|1
2.4945,-1.23706,0.643607;2.4945,-1.32036,0.443529;2.49844,-1.24856,0.649591|1|1|1
2.49844,-1.24856,0.649591;2.4945,-1.32036,0.443529;2.49844,-1.33263,0.447653|1|1|1
2.49844,-1.24856,0.649591;2.49844,-1.33263,0.447653;2.4945,-1.26339,0.657311|1|1|1
2.4945,-1.26339,0.657311;2.49844,-1.33263,0.447653;2.4945,-1.34847,0.452973|1|1|1
2.4945,-1.26339,0.657311;2.4945,-1.34847,0.452973;2.48269,-1.2805,0.666211|1|1|1
2.48269,-1.2805,0.666211;2.4945,-1.34847,0.452973;2.48269,-1.36673,0.459106|1|1|1
2.48269,-1.2805,0.666211;2.48269,-1.36673,0.459106;2.463,-1.29881,0.675736|1|1|1
2.463,-1.29881,0.675736;2.48269,-1.36673,0.459106;2.463,-1.38627,0.465671|1|1|1
2.463,-1.29881,0.675736;2.463,-1.38627,0.465671;2.43544,-1.31725,0.685331|1|1|1
2.43544,-1.31725,0.685331;2.463,-1.38627,0.465671;2.43544,-1.40595,0.472283|1|1|1
2.43544,-1.31725,0.685331;2.43544,-1.40595,0.472283;2.4,-1.33476,0.69444|1|1|1
2.4,-1.33476,0.69444;2.43544,-1.40595,0.472283;2.4,-1.42464,0.47856|1|1|1
2.4,-1.32966,0.446656;2.4,-1.38197,0.229712;2.43544,-1.3163,0.442165|1|1|1
2.43544,-1.3163,0.442165;2.4,-1.38197,0.229712;2.43544,-1.36807,0.227402|1|1|1
2.43544,-1.3163,0.442165;2.43544,-1.36807,0.227402;2.463,-1.31105,0.440403|1|1|1
2.463,-1.31105,0.440403;2.43544,-1.36807,0.227402;2.463,-1.36262,0.226496|1|1|1
2.463,-1.31105,0.440403;2.463,-1.36262,0.226496;2.48269,-1.31278,0.440985|1|1|1
2.48269,-1.31278,0.440985;2.463,-1.36262,0.226496;2.48269,-1.36442,0.226795|1|1|1
2.48269,-1.31278,0.440985;2.48269,-1.36442,0.226795;2.4945,-1.32036,0.443529|1|1|1
2.4945,-1.32036,0.443529;2.48269,-1.36442,0.226795;2.4945,-1.37229,0.228104|1|1|1
2.4945,-1.32036,0.443529;2.4945,-1.37229,0.228104;2.49844,-1.33263,0.447653|1|1|1
2.49844,-1.33263,0.447653;2.4945,-1.37229,0.228104;2.49844,-1.38505,0.230224|1|1|1
2.49844,-1.33263,0.447653;2.49844,-1.38505,0.230224;2.4945,-1.34847,0.452973|1|1|1
2.4945,-1.34847,0.452973;2.49844,-1.38505,0.230224;2.4945,-1.40151,0.232961|1|1|1
2.4945,-1.34847,0.452973;2.4945,-1.40151,0.232961;2.48269,-1.36673,0.459106|1|1|1
2.48269,-1.36673,0.459106;2.4945,-1.40151,0.232961;2.48269,-1.42049,0.236115|1|1|1
2.48269,-1.36673,0.459106;2.48269,-1.42049,0.236115;2.463,-1.38627,0.465671|1|1|1
2.463,-1.38627,0.465671;2.48269,-1.42049,0.236115;2.463,-1.4408,0.239491|1|1|1
2.463,-1.38627,0.465671;2.463,-1.4408,0.239491;2.43544,-1.40595,0.472283|1|1|1
2.43544,-1.40595,0.472283;2.463,-1.4408,0.239491;2.43544,-1.46126,0.242891|1|1|1
2.43544,-1.40595,0.472283;2.43544,-1.46126,0.242891;2.4,-1.42464,0.47856|1|1|1
2.4,-1.42464,0.47856;2.43544,-1.46126,0.242891;2.4,-1.48068,0.24612|1|1|1
2.4,-1.38197,0.229712;2.4,-1.4,-4.76837e-007;2.43544,-1.36807,0.227402|1|1|1
2.43544,-1.36807,0.227402;2.4,-1.4,-4.76837e-007;2.43544,-1.38593,-3.57628e-007|1|1|1
2.43544,-1.36807,0.227402;2.43544,-1.38593,-3.57628e-007;2.463,-1.36262,0.226496|1|1|1
2.463,-1.36262,0.226496;2.43544,-1.38593,-3.57628e-007;2.463,-1.3804,-2.38419e-007|1|1|1
2.463,-1.36262,0.226496;2.463,-1.3804,-2.38419e-007;2.48269,-1.36442,0.226795|1|1|1
2.48269,-1.36442,0.226795;2.463,-1.3804,-2.38419e-007;2.48269,-1.38222,-4.76837e-007|1|1|1
2.48269,-1.36442,0.226795;2.48269,-1.38222,-4.76837e-007;2.4945,-1.37229,0.228104|1|1|1
2.4945,-1.37229,0.228104;2.48269,-1.38222,-4.76837e-007;2.4945,-1.3902,-3.57628e-007|1|1|1
2.4945,-1.37229,0.228104;2.4945,-1.3902,-3.57628e-007;2.49844,-1.38505,0.230224|1|1|1
2.49844,-1.38505,0.230224;2.4945,-1.3902,-3.57628e-007;2.49844,-1.40313,-3.57628e-007|1|1|1
2.49844,-1.38505,0.230224;2.49844,-1.40313,-3.57628e-007;2.4945,-1.40151,0.232961|1|1|1
2.4945,-1.40151,0.232961;2.49844,-1.40313,-3.57628e-007;2.4945,-1.4198,-2.38419e-007|1|1|1
2.4945,-1.40151,0.232961;2.4945,-1.4198,-2.38419e-007;2.48269,-1.42049,0.236115|1|1|1
2.48269,-1.42049,0.236115;2.4945,-1.4198,-2.38419e-007;2.48269,-1.43902,-2.38419e-007|1|1|1
2.48269,-1.42049,0.236115;2.48269,-1.43902,-2.38419e-007;2.463,-1.4408,0.239491|1|1|1
2.463,-1.4408,0.239491;2.48269,-1.43902,-2.38419e-007;2.463,-1.4596,-2.38419e-007|1|1|1
2.463,-1.4408,0.239491;2.463,-1.4596,-2.38419e-007;2.43544,-1.46126,0.242891|1|1|1
2.43544,-1.46126,0.242891;2.463,-1.4596,-2.38419e-007;2.43544,-1.48032,-2.38419e-007|1|1|1
2.43544,-1.46126,0.242891;2.43544,-1.48032,-2.38419e-007;2.4,-1.48068,0.24612|1|1|1
2.4,-1.48068,0.24612;2.43544,-1.48032,-2.38419e-007;2.4,-1.5,-2.38419e-007|1|1|1
2.4,-1.4,0;2.4,-1.38197,-0.229712;2.43544,-1.38593,0|1|1|1
2.43544,-1.38593,0;2.4,-1.38197,-0.229712;2.43544,-1.36807,-0.227403|1|1|1
2.43544,-1.38593,0;2.43544,-1.36807,-0.227403;2.463,-1.3804,0|1|1|1
2.463,-1.3804,0;2.43544,-1.36807,-0.227403;2.463,-1.36262,-0.226496|1|1|1
2.463,-1.3804,0;2.463,-1.36262,-0.226496;2.48269,-1.38222,0|1|1|1
2.48269,-1.38222,0;2.463,-1.36262,-0.226496;2.48269,-1.36442,-0.226795|1|1|1
2.48269,-1.38222,0;2.48269,-1.36442,-0.226795;2.4945,-1.3902,0|1|1|1
2.4945,-1.3902,0;2.48269,-1.36442,-0.226795;2.4945,-1.37229,-0.228104|1|1|1
2.4945,-1.3902,0;2.4945,-1.37229,-0.228104;2.49844,-1.40313,0|1|1|1
2.49844,-1.40313,0;2.4945,-1.37229,-0.228104;2.49844,-1.38505,-0.230225|1|1|1
2.49844,-1.40313,0;2.49844,-1.38505,-0.230225;2.4945,-1.4198,0|1|1|1
2.4945,-1.4198,0;2.49844,-1.38505,-0.230225;2.4945,-1.40151,-0.232961|1|1|1
2.4945,-1.4198,0;2.4945,-1.40151,-0.232961;2.48269,-1.43902,0|1|1|1
2.48269,-1.43902,0;2.4945,-1.40151,-0.232961;2.48269,-1.42049,-0.236115|1|1|1
2.48269,-1.43902,0;2.48269,-1.42049,-0.236115;2.463,-1.4596,0|1|1|1
2.463,-1.4596,0;2.48269,-1.42049,-0.236115;2.463,-1.4408,-0.239491|1|1|1
2.463,-1.4596,0;2.463,-1.4408,-0.239491;2.43544,-1.48032,0|1|1|1
2.43544,-1.48032,0;2.463,-1.4408,-0.239491;2.43544,-1.46126,-0.242892|1|1|1
2.43544,-1.48032,0;2.43544,-1.46126,-0.242892;2.4,-1.5,0|1|1|1
2.4,-1.5,0;2.43544,-1.46126,-0.242892;2.4,-1.48068,-0.24612|1|1|1
2.4,-1.38197,-0.229712;2.4,-1.32966,-0.446656;2.43544,-1.36807,-0.227403|1|1|1
2.43544,-1.36807,-0.227403;2.4,-1.32966,-0.446656;2.43544,-1.3163,-0.442166|1|1|1
2.43544,-1.36807,-0.227403;2.43544,-1.3163,-0.442166;2.463,-1.36262,-0.226496|1|1|1
2.463,-1.36262,-0.226496;2.43544,-1.3163,-0.442166;2.463,-1.31105,-0.440403|1|1|1
2.463,-1.36262,-0.226496;2.463,-1.31105,-0.440403;2.48269,-1.36442,-0.226795|1|1|1
2.48269,-1.36442,-0.226795;2.463,-1.31105,-0.440403;2.48269,-1.31278,-0.440985|1|1|1
2.48269,-1.36442,-0.226795;2.48269,-1.31278,-0.440985;2.4945,-1.37229,-0.228104|1|1|1
2.4945,-1.37229,-0.228104;2.48269,-1.31278,-0.440985;2.4945,-1.32036,-0.443529|1|1|1
2.4945,-1.37229,-0.228104;2.4945,-1.32036,-0.443529;2.49844,-1.38505,-0.230225|1|1|1
2.49844,-1.38505,-0.230225;2.4945,-1.32036,-0.443529;2.49844,-1.33263,-0.447653|1|1|1
2.49844,-1.38505,-0.230225;2.49844,-1.33263,-0.447653;2.4945,-1.40151,-0.232961|1|1|1
2.4945,-1.40151,-0.232961;2.49844,-1.33263,-0.447653;2.4945,-1.34847,-0.452973|1|1|1
2.4945,-1.40151,-0.232961;2.4945,-1.34847,-0.452973;2.48269,-1.42049,-0.236115|1|1|1
2.48269,-1.42049,-0.236115;2.4945,-1.34847,-0.452973;2.48269,-1.36673,-0.459107|1|1|1
2.48269,-1.42049,-0.236115;2.48269,-1.36673,-0.459107;2.463,-1.4408,-0.239491|1|1|1
2.463,-1.4408,-0.239491;2.48269,-1.36673,-0.459107;2.463,-1.38627,-0.465671|1|1|1
2.463,-1.4408,-0.239491;2.463,-1.38627,-0.465671;2.43544,-1.46126,-0.242892|1|1|1
2.43544,-1.46126,-0.242892;2.463,-1.38627,-0.465671;2.43544,-1.40595,-0.472283|1|1|1
2.43544,-1.46126,-0.242892;2.43544,-1.40595,-0.472283;2.4,-1.48068,-0.24612|1|1|1
2.4,-1.48068,-0.24612;2.43544,-1.40595,-0.472283;2.4,-1.42464,-0.47856|1|1|1
2.4,-1.32966,-0.446656;2.4,-1.24578,-0.648144;2.43544,-1.3163,-0.442166|1|1|1
2.43544,-1.3163,-0.442166;2.4,-1.24578,-0.648144;2.43544,-1.23325,-0.641628|1|1|1
2.43544,-1.3163,-0.442166;2.43544,-1.23325,-0.641628;2.463,-1.31105,-0.440403|1|1|1
2.463,-1.31105,-0.440403;2.43544,-1.23325,-0.641628;2.463,-1.22834,-0.63907|1|1|1
2.463,-1.31105,-0.440403;2.463,-1.22834,-0.63907;2.48269,-1.31278,-0.440985|1|1|1
2.48269,-1.31278,-0.440985;2.463,-1.22834,-0.63907;2.48269,-1.22996,-0.639915|1|1|1
2.48269,-1.31278,-0.440985;2.48269,-1.22996,-0.639915;2.4945,-1.32036,-0.443529|1|1|1
2.4945,-1.32036,-0.443529;2.48269,-1.22996,-0.639915;2.4945,-1.23706,-0.643607|1|1|1
2.4945,-1.32036,-0.443529;2.4945,-1.23706,-0.643607;2.49844,-1.33263,-0.447653|1|1|1
2.49844,-1.33263,-0.447653;2.4945,-1.23706,-0.643607;2.49844,-1.24856,-0.649591|1|1|1
2.49844,-1.33263,-0.447653;2.49844,-1.24856,-0.649591;2.4945,-1.34847,-0.452973|1|1|1
2.4945,-1.34847,-0.452973;2.49844,-1.24856,-0.649591;2.4945,-1.26339,-0.657311|1|1|1
2.4945,-1.34847,-0.452973;2.4945,-1.26339,-0.657311;2.48269,-1.36673,-0.459107|1|1|1
2.48269,-1.36673,-0.459107;2.4945,-1.26339,-0.657311;2.48269,-1.2805,-0.666211|1|1|1
2.48269,-1.36673,-0.459107;2.48269,-1.2805,-0.666211;2.463,-1.38627,-0.465671|1|1|1
2.463,-1.38627,-0.465671;2.48269,-1.2805,-0.666211;2.463,-1.29881,-0.675736|1|1|1
2.463,-1.38627,-0.465671;2.463,-1.29881,-0.675736;2.43544,-1.40595,-0.472283|1|1|1
2.43544,-1.40595,-0.472283;2.463,-1.29881,-0.675736;2.43544,-1.31725,-0.685331|1|1|1
2.43544,-1.40595,-0.472283;2.43544,-1.31725,-0.685331;2.4,-1.42464,-0.47856|1|1|1
2.4,-1.42464,-0.47856;2.43544,-1.31725,-0.685331;2.4,-1.33476,-0.69444|1|1|1
2.4,-1.24578,-0.648144;2.4,-1.13299,-0.831488;2.43544,-1.23325,-0.641628|1|1|1
2.43544,-1.23325,-0.641628;2.4,-1.13299,-0.831488;2.43544,-1.1216,-0.823129|1|1|1
